ID,Age,Education,Marital_Status,Income,Spending,Dt_Customer,Recency,Date_of_Last_Purchase,Customer_Tenure,Has_child,Children,Wines,Fruits,Meat,Fish,Sweets,Gold,Cluster_x,Cluster_y
9938,60,Postgraduate,In couple,80067,1600,19-09-2013,82,14-07-2014,9.933333333,No child,No child,519,17,813,27,173,51,High Potential,High Potential
6422,60,Postgraduate,In couple,86718,1270,17-01-2013,20,14-09-2014,20.16666667,No child,No child,344,189,482,50,33,172,Stars,Stars
3182,41,Postgraduate,Alone,46854,263,31-03-2014,81,15-07-2014,3.533333333,Has child,2 children,96,1,79,7,1,79,Need Attention,Need Attention
7300,62,Postgraduate,Alone,69142,535,29-06-2014,50,15-08-2014,1.566666667,Has child,1 child,448,4,34,6,4,39,High Potential,High Potential
10424,46,Postgraduate,Alone,75922,1295,09-12-2013,60,05-08-2014,7.966666667,No child,No child,265,138,553,224,23,92,High Potential,High Potential
8727,36,Postgraduate,Alone,63693,1150,14-10-2013,63,02-08-2014,9.733333333,Has child,1 child,587,43,337,42,87,54,High Potential,High Potential
2798,37,Postgraduate,In couple,102160,1240,02-11-2012,54,11-08-2014,21.56666667,No child,No child,763,29,138,76,176,58,Stars,Stars
1030,49,Postgraduate,Alone,40637,38,17-07-2013,72,24-07-2014,12.4,Has child,2 children,22,0,13,0,0,3,Need Attention,Need Attention
624,30,Postgraduate,Alone,18890,35,10-11-2012,5,29-09-2014,22.93333333,No child,No child,6,4,1,7,2,15,Leaky Bucket,Leaky Bucket
5176,26,Postgraduate,In couple,29604,53,08-12-2013,88,08-07-2014,7.066666667,Has child,1 child,7,6,13,7,6,14,Need Attention,Need Attention
5552,51,Postgraduate,Alone,48721,293,13-05-2013,50,15-08-2014,15.3,Has child,2 children,81,18,113,47,13,21,Leaky Bucket,Leaky Bucket
868,48,Postgraduate,In couple,44794,65,08-06-2014,99,27-06-2014,0.633333333,Has child,1 child,54,0,7,0,0,4,Need Attention,Need Attention
380,60,Postgraduate,Alone,64497,1804,10-09-2012,17,17-09-2014,24.56666667,Has child,1 child,1170,48,320,42,32,192,Stars,Stars
2677,58,Postgraduate,In couple,46097,241,31-03-2013,11,23-09-2014,18.03333333,Has child,1 child,72,24,68,65,4,8,Leaky Bucket,Leaky Bucket
6521,60,Postgraduate,In couple,77972,1101,18-03-2014,18,16-09-2014,6.066666667,No child,No child,613,22,319,33,102,12,High Potential,High Potential
6927,46,Postgraduate,In couple,44377,264,05-10-2012,70,26-07-2014,21.96666667,Has child,2 children,224,0,30,0,0,10,Leaky Bucket,Leaky Bucket
2877,40,Postgraduate,In couple,46014,541,21-01-2013,21,13-09-2014,20,Has child,2 children,410,0,59,19,9,44,Leaky Bucket,Leaky Bucket
0,29,Postgraduate,In couple,70951,1198,04-05-2013,66,30-07-2014,15.06666667,No child,No child,239,10,554,254,87,54,Stars,Stars
1584,37,Postgraduate,In couple,41443,482,01-04-2014,79,17-07-2014,3.566666667,Has child,1 child,171,7,171,25,19,89,Need Attention,Need Attention
7264,36,Undergraduate,Alone,52195,17,12-05-2014,2,02-10-2014,4.766666667,Has child,3 children,12,0,4,0,0,1,Need Attention,Need Attention
6274,66,Postgraduate,In couple,83790,1615,15-11-2013,81,15-07-2014,8.066666667,No child,No child,1076,16,417,42,48,16,High Potential,High Potential
1377,60,Postgraduate,Alone,44551,285,31-08-2013,24,10-09-2014,12.5,Has child,1 child,182,4,33,0,0,66,Need Attention,Need Attention
454,34,Postgraduate,In couple,69508,1135,14-11-2012,48,17-08-2014,21.36666667,Has child,1 child,824,32,162,42,32,43,Stars,Stars
1755,26,Undergraduate,In couple,45204,114,11-04-2014,93,03-07-2014,2.766666667,Has child,1 child,30,11,25,29,1,18,Need Attention,Need Attention
2075,45,Postgraduate,In couple,72460,1047,14-11-2013,56,09-08-2014,8.933333333,No child,No child,377,10,540,80,30,10,High Potential,High Potential
4785,44,Postgraduate,In couple,77622,714,14-04-2014,3,01-10-2014,5.666666667,Has child,2 children,520,7,154,19,0,14,High Potential,High Potential
9076,34,Postgraduate,In couple,30732,185,05-01-2013,44,21-08-2014,19.76666667,Has child,1 child,155,1,25,0,1,3,Leaky Bucket,Leaky Bucket
7079,52,Postgraduate,Alone,63887,1245,08-09-2012,38,27-08-2014,23.93333333,Has child,1 child,897,23,207,15,11,92,Stars,Stars
4653,36,Postgraduate,In couple,42011,189,26-03-2013,46,19-08-2014,17.03333333,Has child,1 child,131,0,16,2,1,39,Leaky Bucket,Leaky Bucket
7375,38,Postgraduate,In couple,51369,576,25-10-2012,84,12-07-2014,20.83333333,Has child,1 child,297,7,79,0,11,182,Leaky Bucket,Leaky Bucket
709,62,Postgraduate,Alone,51537,1103,09-12-2012,27,07-09-2014,21.23333333,Has child,1 child,787,20,204,0,0,92,Stars,Stars
460,42,Postgraduate,In couple,79930,1753,08-08-2012,72,24-07-2014,23.83333333,No child,No child,792,86,740,67,51,17,Stars,Stars
3726,28,Postgraduate,In couple,34320,17,16-02-2014,66,30-07-2014,5.466666667,Has child,1 child,4,1,9,3,0,0,Need Attention,Need Attention
6798,48,Postgraduate,Alone,37070,433,20-03-2013,30,04-09-2014,17.76666667,Has child,2 children,231,7,137,4,15,39,Leaky Bucket,Leaky Bucket
5341,52,Undergraduate,Alone,81975,1588,05-01-2013,2,02-10-2014,21.16666667,Has child,1 child,983,76,184,180,138,27,Stars,Stars
1606,43,Postgraduate,In couple,38590,22,15-05-2013,65,31-07-2014,14.73333333,Has child,1 child,3,1,8,4,3,3,Leaky Bucket,Leaky Bucket
9617,63,Postgraduate,Alone,15033,19,16-04-2014,37,28-08-2014,4.466666667,No child,No child,0,4,5,6,0,4,Need Attention,Need Attention
3233,49,Postgraduate,In couple,62745,1117,23-03-2013,89,07-07-2014,15.7,Has child,1 child,562,21,464,28,10,32,Stars,Stars
89,39,Undergraduate,In couple,22212,69,09-12-2013,49,16-08-2014,8.333333333,Has child,1 child,5,9,20,6,8,21,Need Attention,Need Attention
2936,32,Postgraduate,In couple,23661,23,04-12-2013,46,19-08-2014,8.6,Has child,1 child,18,0,4,0,0,1,Need Attention,Need Attention
9449,56,Postgraduate,Alone,79761,605,04-10-2013,32,02-09-2014,11.1,Has child,1 child,415,5,124,15,35,11,High Potential,High Potential
7297,41,Postgraduate,Alone,7500,57,26-12-2013,54,11-08-2014,7.6,Has child,1 child,5,3,10,12,7,20,Need Attention,Need Attention
11004,121,Undergraduate,Alone,60182,22,17-05-2014,23,11-09-2014,3.9,Has child,1 child,8,0,5,7,0,2,Need Attention,Need Attention
313,46,Postgraduate,Alone,73455,2088,28-10-2013,98,28-06-2014,8.1,No child,No child,901,61,757,186,163,20,High Potential,High Potential
9940,56,Postgraduate,In couple,64961,1009,23-12-2012,97,29-06-2014,18.43333333,Has child,1 child,382,114,276,75,124,38,Stars,Stars
10735,43,Postgraduate,Alone,22804,26,31-07-2013,75,21-07-2014,11.83333333,Has child,1 child,14,1,7,2,1,1,Need Attention,Need Attention
9529,24,Postgraduate,In couple,73687,1627,28-11-2013,8,26-09-2014,10.06666667,No child,No child,559,153,503,218,13,181,High Potential,High Potential
6439,56,Postgraduate,In couple,61074,1102,17-08-2012,37,28-08-2014,24.7,Has child,1 child,789,0,133,0,28,152,Stars,Stars
7411,50,Postgraduate,In couple,31686,17,05-06-2014,31,03-09-2014,3,Has child,2 children,11,0,5,0,0,1,Need Attention,Need Attention
2176,42,Postgraduate,In couple,80134,1690,20-05-2013,40,25-08-2014,15.4,Has child,1 child,1218,16,272,104,0,80,Stars,Stars
9265,61,Postgraduate,In couple,75027,1390,09-01-2013,74,22-07-2014,18.63333333,Has child,1 child,925,64,179,133,12,77,Stars,Stars
8867,26,Postgraduate,In couple,67546,2126,31-08-2012,90,06-07-2014,22.46666667,No child,No child,864,134,768,150,38,172,Stars,Stars
8932,45,Postgraduate,In couple,65176,1531,29-10-2012,57,08-08-2014,21.6,Has child,1 child,960,28,183,220,70,70,Stars,Stars
10236,39,Postgraduate,Alone,31160,64,16-09-2013,59,06-08-2014,10.8,Has child,1 child,16,3,25,6,1,13,Need Attention,Need Attention
6340,29,Postgraduate,Alone,29938,26,27-10-2013,52,13-08-2014,9.666666667,Has child,1 child,3,3,7,0,2,11,Need Attention,Need Attention
10089,40,Postgraduate,Alone,102692,1112,05-04-2013,5,29-09-2014,18.06666667,No child,No child,168,148,444,32,172,148,Stars,Stars
2227,56,Undergraduate,In couple,26490,210,22-09-2012,92,04-07-2014,21.66666667,No child,No child,45,47,52,21,20,25,Leaky Bucket,Leaky Bucket
10992,47,Postgraduate,In couple,75702,1148,29-08-2012,77,19-07-2014,22.96666667,Has child,2 children,650,28,353,45,42,30,Stars,Stars
5304,40,Postgraduate,Alone,30899,33,13-10-2012,35,30-08-2014,22.86666667,Has child,1 child,24,0,8,0,0,1,Leaky Bucket,Leaky Bucket
309,53,Postgraduate,In couple,63342,1101,16-10-2012,48,17-08-2014,22.33333333,Has child,1 child,918,21,118,13,10,21,Stars,Stars
3406,50,Postgraduate,Alone,45989,322,22-10-2012,97,29-06-2014,20.5,Has child,1 child,138,33,87,28,24,12,Leaky Bucket,Leaky Bucket
2661,50,Postgraduate,Alone,18701,44,04-06-2013,95,01-07-2014,13.06666667,Has child,2 children,12,4,2,10,6,10,Leaky Bucket,Leaky Bucket
3153,57,Postgraduate,Alone,40737,17,08-12-2013,24,10-09-2014,9.2,Has child,3 children,11,0,4,0,0,2,Need Attention,Need Attention
10264,35,Postgraduate,Alone,15287,31,10-10-2012,60,05-08-2014,22.13333333,Has child,1 child,1,2,8,4,3,13,Leaky Bucket,Leaky Bucket
1184,46,Postgraduate,Alone,69674,845,22-05-2013,46,19-08-2014,15.13333333,Has child,2 children,554,41,215,11,0,24,Stars,Stars
4200,44,Postgraduate,In couple,44159,275,17-06-2014,85,11-07-2014,0.8,Has child,1 child,167,2,62,24,13,7,Need Attention,Need Attention
9396,36,Postgraduate,In couple,37717,25,23-11-2012,31,03-09-2014,21.63333333,Has child,1 child,9,0,6,4,1,5,Leaky Bucket,Leaky Bucket
2387,62,Postgraduate,In couple,43776,275,03-02-2013,9,25-09-2014,19.96666667,Has child,2 children,177,2,71,3,2,20,Leaky Bucket,Leaky Bucket
6690,48,Postgraduate,In couple,38179,90,14-03-2013,30,04-09-2014,17.96666667,Has child,2 children,38,4,22,4,2,20,Leaky Bucket,Leaky Bucket
1225,51,Postgraduate,In couple,80124,1495,26-06-2014,47,18-08-2014,1.766666667,No child,No child,483,84,398,205,84,241,High Potential,High Potential
9703,44,Postgraduate,In couple,38097,184,15-10-2012,70,26-07-2014,21.63333333,Has child,2 children,77,2,35,0,1,69,Leaky Bucket,Leaky Bucket
291,44,Postgraduate,In couple,72940,981,19-06-2013,13,21-09-2014,15.3,No child,No child,182,74,298,162,149,116,Stars,Stars
4557,44,Postgraduate,In couple,22070,67,04-10-2013,11,23-09-2014,11.8,Has child,1 child,10,7,19,8,2,21,Need Attention,Need Attention
2379,61,Postgraduate,Alone,69267,1635,22-09-2012,31,03-09-2014,23.7,No child,No child,778,44,499,95,73,146,Stars,Stars
5726,31,Postgraduate,Alone,31788,60,20-03-2014,15,19-09-2014,6.1,Has child,1 child,16,7,23,0,8,6,Need Attention,Need Attention
3066,39,Postgraduate,In couple,61905,231,04-02-2014,2,02-10-2014,8,Has child,1 child,167,0,43,6,2,13,Need Attention,Need Attention
6336,54,Postgraduate,In couple,29315,48,06-04-2014,55,10-08-2014,4.2,Has child,2 children,13,2,14,8,7,4,Need Attention,Need Attention
10967,51,Postgraduate,Alone,33378,99,06-02-2013,38,27-08-2014,18.9,Has child,2 children,33,6,40,3,7,10,Leaky Bucket,Leaky Bucket
2304,51,Postgraduate,In couple,66313,770,16-09-2013,86,10-07-2014,9.9,Has child,1 child,625,7,99,10,22,7,High Potential,High Potential
3445,58,Postgraduate,Alone,60714,957,17-01-2013,56,09-08-2014,18.96666667,No child,No child,216,162,224,101,92,162,Stars,Stars
7828,33,Postgraduate,In couple,77882,818,30-04-2014,29,05-09-2014,4.266666667,No child,No child,68,129,396,188,22,15,High Potential,High Potential
3762,28,Postgraduate,Alone,69867,925,02-04-2013,30,04-09-2014,17.33333333,No child,No child,196,0,512,33,130,54,Stars,Stars
4391,46,Postgraduate,Alone,63841,908,21-04-2013,64,01-08-2014,15.56666667,Has child,1 child,635,15,100,20,7,131,Stars,Stars
4669,33,Undergraduate,In couple,24480,102,11-02-2013,46,19-08-2014,18.46666667,Has child,1 child,4,19,9,28,25,17,Leaky Bucket,Leaky Bucket
10144,38,Postgraduate,In couple,51369,576,25-10-2012,84,12-07-2014,20.83333333,Has child,1 child,297,7,79,0,11,182,Leaky Bucket,Leaky Bucket
8652,68,Postgraduate,In couple,37760,317,31-08-2012,20,14-09-2014,24.8,No child,No child,84,5,38,150,12,28,Leaky Bucket,Leaky Bucket
1672,40,Postgraduate,In couple,65640,461,01-03-2014,74,22-07-2014,4.766666667,Has child,1 child,204,7,149,20,15,66,High Potential,High Potential
8962,39,Postgraduate,In couple,44319,37,17-04-2014,18,16-09-2014,5.066666667,Has child,2 children,26,0,8,0,0,3,Need Attention,Need Attention
9974,40,Postgraduate,In couple,30631,70,12-07-2013,75,21-07-2014,12.46666667,Has child,1 child,15,6,20,4,5,20,Need Attention,Need Attention
10983,62,Postgraduate,In couple,75278,930,29-01-2013,17,17-09-2014,19.86666667,No child,No child,304,98,230,150,74,74,Stars,Stars
8148,58,Postgraduate,In couple,50898,859,08-01-2013,88,08-07-2014,18.2,Has child,2 children,285,28,242,55,114,135,Stars,Stars
10102,48,Postgraduate,Alone,79946,1478,12-05-2014,19,15-09-2014,4.2,No child,No child,395,183,565,166,141,28,High Potential,High Potential
4697,65,Postgraduate,Alone,35416,390,13-06-2013,62,03-08-2014,13.86666667,No child,No child,248,3,81,4,3,51,Leaky Bucket,Leaky Bucket
9262,30,Undergraduate,In couple,32414,52,04-07-2013,11,23-09-2014,14.86666667,No child,No child,20,6,5,0,9,12,Leaky Bucket,Leaky Bucket
7254,45,Postgraduate,In couple,38361,137,27-12-2013,74,22-07-2014,6.9,Has child,1 child,39,0,56,20,8,14,Need Attention,Need Attention
4543,34,Postgraduate,In couple,82497,1919,31-10-2012,32,02-09-2014,22.36666667,No child,No child,777,129,573,216,21,203,Stars,Stars
4927,43,Postgraduate,In couple,16626,68,15-01-2014,76,20-07-2014,6.2,Has child,2 children,8,3,22,21,1,13,Need Attention,Need Attention
10451,49,Postgraduate,In couple,29672,25,12-03-2013,6,28-09-2014,18.83333333,Has child,2 children,9,1,3,0,4,8,Leaky Bucket,Leaky Bucket
2926,62,Postgraduate,In couple,55951,1374,23-08-2012,62,03-08-2014,23.66666667,Has child,1 child,1241,0,80,0,13,40,Stars,Stars
2874,26,Undergraduate,Alone,35388,32,07-03-2013,20,14-09-2014,18.53333333,Has child,1 child,6,4,7,4,3,8,Leaky Bucket,Leaky Bucket
9738,28,Postgraduate,In couple,42386,100,13-01-2013,43,22-08-2014,19.53333333,Has child,1 child,65,4,16,0,4,11,Leaky Bucket,Leaky Bucket
7119,32,Postgraduate,Alone,68627,825,12-01-2013,45,20-08-2014,19.5,No child,No child,395,15,263,60,54,38,Stars,Stars
3924,49,Postgraduate,Alone,57912,916,17-03-2014,34,31-08-2014,5.566666667,Has child,1 child,801,0,80,0,0,35,High Potential,High Potential
5827,56,Postgraduate,Alone,35246,62,16-04-2014,53,12-08-2014,3.933333333,Has child,2 children,36,0,12,2,2,10,Need Attention,Need Attention
5596,58,Undergraduate,In couple,58821,728,12-10-2013,44,21-08-2014,10.43333333,Has child,1 child,513,14,154,19,0,28,High Potential,High Potential
10812,36,Postgraduate,In couple,46377,90,01-03-2014,89,07-07-2014,4.266666667,Has child,1 child,37,0,46,4,3,0,Need Attention,Need Attention
1717,26,Postgraduate,Alone,39747,273,13-04-2014,43,22-08-2014,4.366666667,Has child,1 child,80,15,93,20,13,52,Need Attention,Need Attention
9491,30,Postgraduate,In couple,23976,66,27-12-2013,68,28-07-2014,7.1,Has child,1 child,14,1,21,2,3,25,Need Attention,Need Attention
9274,53,Postgraduate,In couple,80950,1213,28-03-2013,44,21-08-2014,17.03333333,No child,No child,525,147,112,219,147,63,Stars,Stars
6609,48,Postgraduate,Alone,27038,107,18-09-2012,64,01-08-2014,22.73333333,No child,No child,1,26,25,17,23,15,Leaky Bucket,Leaky Bucket
6963,67,Postgraduate,Alone,77457,1157,05-03-2014,85,11-07-2014,4.266666667,No child,No child,675,11,400,15,45,11,High Potential,High Potential
4440,50,Postgraduate,In couple,64100,546,10-09-2013,93,03-07-2014,9.866666667,Has child,1 child,509,0,27,0,0,10,High Potential,High Potential
1379,22,Postgraduate,In couple,42670,241,27-04-2013,12,22-09-2014,17.1,No child,No child,154,2,46,20,4,15,Leaky Bucket,Leaky Bucket
10032,38,Postgraduate,Alone,12571,53,18-01-2014,86,10-07-2014,5.766666667,Has child,1 child,3,5,14,2,12,17,Need Attention,Need Attention
2826,47,Postgraduate,In couple,22574,37,28-10-2013,28,06-09-2014,10.43333333,Has child,3 children,25,0,8,2,0,2,Need Attention,Need Attention
6320,38,Postgraduate,Alone,70893,1508,06-02-2013,42,23-08-2014,18.76666667,No child,No child,768,44,561,77,44,14,Stars,Stars
3050,48,Postgraduate,In couple,54198,235,17-12-2013,13,21-09-2014,9.266666667,Has child,2 children,185,0,28,3,2,17,Need Attention,Need Attention
231,58,Postgraduate,In couple,28839,32,11-03-2014,86,10-07-2014,4.033333333,Has child,2 children,24,0,7,0,0,1,Need Attention,Need Attention
2392,42,Postgraduate,In couple,40321,102,29-07-2013,59,06-08-2014,12.43333333,Has child,2 children,44,4,21,6,0,27,Need Attention,Need Attention
9478,29,Postgraduate,Alone,66503,401,14-08-2012,30,04-09-2014,25.03333333,Has child,1 child,91,64,128,65,3,50,Stars,Stars
113,63,Postgraduate,In couple,30833,28,16-07-2013,33,01-09-2014,13.73333333,Has child,2 children,11,0,7,3,1,6,Leaky Bucket,Leaky Bucket
1802,43,Postgraduate,In couple,64795,680,17-01-2013,23,11-09-2014,20.06666667,Has child,1 child,412,5,119,38,29,77,Stars,Stars
520,40,Postgraduate,In couple,34421,30,01-07-2013,81,15-07-2014,12.63333333,Has child,1 child,3,3,7,6,2,9,Need Attention,Need Attention
8275,49,Postgraduate,Alone,47025,20,09-02-2014,6,28-09-2014,7.7,Has child,2 children,16,0,3,0,0,1,Need Attention,Need Attention
9750,53,Postgraduate,Alone,64325,1307,07-02-2013,41,24-08-2014,18.76666667,Has child,1 child,731,60,353,78,12,73,Stars,Stars
2607,61,Postgraduate,Alone,40464,630,11-01-2013,78,18-07-2014,18.43333333,Has child,1 child,424,17,118,7,23,41,Leaky Bucket,Leaky Bucket
7214,57,Postgraduate,In couple,62187,1283,05-07-2013,49,16-08-2014,13.56666667,No child,No child,792,0,275,45,45,126,Stars,Stars
5835,38,Postgraduate,Alone,14849,65,02-07-2013,39,26-08-2014,14,Has child,1 child,21,2,28,3,2,9,Leaky Bucket,Leaky Bucket
3896,30,Postgraduate,In couple,27255,37,07-11-2013,3,01-10-2014,10.93333333,Has child,1 child,22,1,11,0,1,2,Need Attention,Need Attention
10350,64,Postgraduate,In couple,54432,38,09-05-2013,37,28-08-2014,15.86666667,Has child,3 children,33,0,5,0,0,0,Leaky Bucket,Leaky Bucket
7786,28,Postgraduate,Alone,29999,160,13-02-2013,22,12-09-2014,19.2,Has child,1 child,68,7,59,10,5,11,Leaky Bucket,Leaky Bucket
2861,31,Postgraduate,Alone,24072,23,16-04-2013,79,17-07-2014,15.23333333,Has child,1 child,9,1,6,3,0,4,Leaky Bucket,Leaky Bucket
663,25,Postgraduate,Alone,33996,71,11-09-2013,46,19-08-2014,11.4,No child,No child,40,2,15,8,0,6,Need Attention,Need Attention
10675,58,Postgraduate,In couple,66334,1161,03-04-2013,82,14-07-2014,15.56666667,Has child,1 child,909,11,218,0,0,23,Stars,Stars
2521,43,Postgraduate,In couple,35178,59,10-01-2013,10,24-09-2014,20.73333333,Has child,1 child,23,1,13,2,2,18,Leaky Bucket,Leaky Bucket
9592,31,Postgraduate,In couple,22010,33,30-06-2013,51,14-08-2014,13.66666667,Has child,1 child,11,2,9,3,0,8,Leaky Bucket,Leaky Bucket
10151,54,Postgraduate,Alone,62204,946,12-09-2012,38,27-08-2014,23.8,Has child,2 children,317,46,247,151,46,139,Stars,Stars
7381,46,Postgraduate,Alone,75693,1442,06-12-2012,10,24-09-2014,21.9,No child,No child,797,153,293,72,97,30,Stars,Stars
4099,42,Postgraduate,In couple,30675,62,12-11-2012,14,20-09-2014,22.56666667,Has child,1 child,10,2,16,11,2,21,Leaky Bucket,Leaky Bucket
9560,49,Postgraduate,In couple,83003,1674,03-03-2013,18,16-09-2014,18.73333333,No child,No child,856,61,570,40,25,122,Stars,Stars
1150,115,Postgraduate,In couple,83532,1853,26-09-2013,36,29-08-2014,11.23333333,No child,No child,755,144,562,104,64,224,High Potential,High Potential
10172,26,Postgraduate,Alone,68655,1538,10-08-2012,95,01-07-2014,23,No child,No child,456,19,832,75,118,38,Stars,Stars
11191,28,Postgraduate,Alone,41411,139,07-12-2013,11,23-09-2014,9.666666667,No child,No child,37,32,38,11,3,18,Need Attention,Need Attention
9707,45,Postgraduate,In couple,55212,1182,23-11-2012,65,31-07-2014,20.5,Has child,1 child,1103,0,45,0,0,34,Stars,Stars
6245,64,Postgraduate,In couple,59292,507,13-06-2013,71,25-07-2014,13.56666667,Has child,1 child,378,14,68,19,14,14,High Potential,High Potential
